customerID,Contract,InternetService,tenure,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Level,Recommended_Action
5294-DMSFH,Month-to-month,Fiber optic,29,87.8,2621.75,0.675,High,Offer a long-term contract with a targeted retention incentive.
0334-GDDSO,Month-to-month,Fiber optic,3,81.35,233.7,0.675,High,Offer a long-term contract with a targeted retention incentive.
5630-IXDXV,Month-to-month,Fiber optic,47,106.35,4849.1,0.675,High,Offer a long-term contract with a targeted retention incentive.
8263-JQAIK,Month-to-month,DSL,2,24.45,47.5,0.675,High,Offer a long-term contract with a targeted retention incentive.
7901-TBKJX,Month-to-month,Fiber optic,56,101.05,5594.0,0.675,High,Offer a long-term contract with a targeted retention incentive.
0928-XUTSN,Month-to-month,Fiber optic,13,80.5,1011.8,0.675,High,Offer a long-term contract with a targeted retention incentive.
2962-XPMCQ,Month-to-month,DSL,2,45.15,98.5,0.675,High,Offer a long-term contract with a targeted retention incentive.
3721-CNEYS,Month-to-month,Fiber optic,2,70.95,137.95,0.6715798684701949,High,Offer a long-term contract with a targeted retention incentive.
6615-NGGZJ,Month-to-month,Fiber optic,14,100.55,1415.55,0.67,High,Offer a long-term contract with a targeted retention incentive.
6435-SRWBJ,Month-to-month,Fiber optic,5,82.75,417.75,0.67,High,Offer a long-term contract with a targeted retention incentive.
3097-NQYSN,Month-to-month,Fiber optic,2,86.85,156.35,0.67,High,Offer a long-term contract with a targeted retention incentive.
1262-OPMFY,Month-to-month,Fiber optic,9,75.75,655.9,0.67,High,Offer a long-term contract with a targeted retention incentive.
0013-EXCHZ,Month-to-month,Fiber optic,3,83.9,267.4,0.67,High,Offer a long-term contract with a targeted retention incentive.
8384-FZBJK,Month-to-month,Fiber optic,57,100.6,5611.7,0.67,High,Offer a long-term contract with a targeted retention incentive.
9253-QXKBE,Month-to-month,Fiber optic,29,94.45,2653.65,0.67,High,Offer a long-term contract with a targeted retention incentive.
6087-MVHJH,Month-to-month,Fiber optic,16,88.45,1422.1,0.67,High,Offer a long-term contract with a targeted retention incentive.
8699-ASUFO,Month-to-month,Fiber optic,7,74.4,527.9,0.67,High,Offer a long-term contract with a targeted retention incentive.
5760-IFJOZ,Month-to-month,Fiber optic,3,107.95,313.6,0.67,High,Offer a long-term contract with a targeted retention incentive.
2430-USGXP,Month-to-month,Fiber optic,24,101.05,2391.8,0.67,High,Offer a long-term contract with a targeted retention incentive.
4317-VTEOA,Month-to-month,DSL,1,50.75,50.75,0.67,High,Offer a long-term contract with a targeted retention incentive.
5429-LWCMV,Month-to-month,Fiber optic,12,89.15,1057.55,0.67,High,Offer a long-term contract with a targeted retention incentive.
5868-YWPDW,Month-to-month,Fiber optic,6,84.2,519.15,0.67,High,Offer a long-term contract with a targeted retention incentive.
3801-HMYNL,Month-to-month,Fiber optic,1,89.15,89.15,0.6686732339368122,High,Offer a long-term contract with a targeted retention incentive.
4301-VVZKA,Month-to-month,Fiber optic,16,75.4,1189.4,0.665,High,Offer a long-term contract with a targeted retention incentive.
4285-GYRQC,Month-to-month,Fiber optic,7,86.25,587.1,0.665,High,Offer a long-term contract with a targeted retention incentive.
8443-WVPSS,Month-to-month,Fiber optic,10,99.85,990.9,0.665,High,Offer a long-term contract with a targeted retention incentive.
1184-PJVDB,Month-to-month,Fiber optic,10,79.95,857.2,0.665,High,Offer a long-term contract with a targeted retention incentive.
9191-MYQKX,Month-to-month,Fiber optic,7,75.15,496.9,0.665,High,Offer a long-term contract with a targeted retention incentive.
3744-ZRRDZ,Month-to-month,Fiber optic,21,82.35,1852.85,0.665,High,Offer a long-term contract with a targeted retention incentive.
0515-YPMCW,Month-to-month,Fiber optic,1,70.45,70.45,0.665,High,Offer a long-term contract with a targeted retention incentive.
8325-QRPZR,Month-to-month,Fiber optic,7,75.15,525.0,0.665,High,Offer a long-term contract with a targeted retention incentive.
1567-DSCIC,Month-to-month,Fiber optic,8,94.0,773.65,0.665,High,Offer a long-term contract with a targeted retention incentive.
4283-FUTGF,Month-to-month,Fiber optic,19,79.85,1471.75,0.665,High,Offer a long-term contract with a targeted retention incentive.
5599-HVLTW,Month-to-month,Fiber optic,14,80.35,1058.1,0.665,High,Offer a long-term contract with a targeted retention incentive.
1415-YFWLT,Month-to-month,Fiber optic,1,89.3,89.3,0.665,High,Offer a long-term contract with a targeted retention incentive.
7314-OXENN,Month-to-month,Fiber optic,2,82.0,184.65,0.665,High,Offer a long-term contract with a targeted retention incentive.
8644-XLFBW,Month-to-month,Fiber optic,1,71.65,71.65,0.665,High,Offer a long-term contract with a targeted retention incentive.
0365-BZUWY,Month-to-month,Fiber optic,17,102.55,1742.5,0.665,High,Offer a long-term contract with a targeted retention incentive.
6267-DCFFZ,Month-to-month,Fiber optic,30,90.05,2627.2,0.665,High,Offer a long-term contract with a targeted retention incentive.
1226-IENZN,Month-to-month,Fiber optic,16,78.75,1218.25,0.665,High,Offer a long-term contract with a targeted retention incentive.
3349-ANQNH,One year,Fiber optic,59,99.5,5890.0,0.66,High,Prioritize service-quality review and offer a retention incentive.
1024-VRZHF,Month-to-month,Fiber optic,11,74.95,825.7,0.66,High,Offer a long-term contract with a targeted retention incentive.
8734-DKSTZ,Month-to-month,Fiber optic,10,85.95,858.6,0.66,High,Offer a long-term contract with a targeted retention incentive.
6362-QHAFM,One year,Fiber optic,42,108.3,4586.15,0.66,High,Prioritize service-quality review and offer a retention incentive.
4598-XLKNJ,Month-to-month,Fiber optic,25,98.5,2514.5,0.66,High,Offer a long-term contract with a targeted retention incentive.
1612-EOHDH,Month-to-month,DSL,1,45.15,45.15,0.66,High,Offer a long-term contract with a targeted retention incentive.
3319-DWOEP,Month-to-month,Fiber optic,6,95.75,573.75,0.66,High,Offer a long-term contract with a targeted retention incentive.
1400-MMYXY,Month-to-month,Fiber optic,3,105.9,334.65,0.66,High,Offer a long-term contract with a targeted retention incentive.
0947-MUGVO,Month-to-month,Fiber optic,20,73.65,1463.5,0.66,High,Offer a long-term contract with a targeted retention incentive.
1389-CXMLU,Month-to-month,Fiber optic,3,91.05,289.1,0.66,High,Offer a long-term contract with a targeted retention incentive.
2180-DXNEG,Month-to-month,Fiber optic,12,96.0,1062.1,0.66,High,Offer a long-term contract with a targeted retention incentive.
6101-IMRMM,Month-to-month,Fiber optic,6,94.5,575.45,0.66,High,Offer a long-term contract with a targeted retention incentive.
6821-BUXUX,Month-to-month,Fiber optic,13,96.65,1244.5,0.66,High,Offer a long-term contract with a targeted retention incentive.
5207-PLSTK,Month-to-month,DSL,1,48.75,48.75,0.66,High,Offer a long-term contract with a targeted retention incentive.
9696-RMYBA,Month-to-month,Fiber optic,5,80.1,398.55,0.66,High,Offer a long-term contract with a targeted retention incentive.
4929-BSTRX,Month-to-month,DSL,1,53.55,53.55,0.66,High,Offer a long-term contract with a targeted retention incentive.
2608-BHKFN,Month-to-month,Fiber optic,4,70.05,266.9,0.66,High,Offer a long-term contract with a targeted retention incentive.
8816-VXNZD,Month-to-month,Fiber optic,1,75.1,75.1,0.66,High,Offer a long-term contract with a targeted retention incentive.
3420-YJLQT,Month-to-month,Fiber optic,2,79.55,151.75,0.66,High,Offer a long-term contract with a targeted retention incentive.
2876-GZYZC,Month-to-month,Fiber optic,13,85.95,1215.65,0.655,High,Offer a long-term contract with a targeted retention incentive.
2107-FBPTK,Month-to-month,Fiber optic,30,104.1,3121.1,0.655,High,Offer a long-term contract with a targeted retention incentive.
6377-WHAOX,Month-to-month,Fiber optic,60,106.15,6411.25,0.655,High,Offer a long-term contract with a targeted retention incentive.
5348-CAGXB,Month-to-month,Fiber optic,12,89.55,1021.75,0.655,High,Offer a long-term contract with a targeted retention incentive.
9643-AVVWI,Month-to-month,Fiber optic,3,80.0,241.3,0.655,High,Offer a long-term contract with a targeted retention incentive.
0754-UKWQP,Month-to-month,Fiber optic,2,95.85,197.7,0.655,High,Offer a long-term contract with a targeted retention incentive.
9237-HQITU,Month-to-month,Fiber optic,2,70.7,151.65,0.655,High,Offer a long-term contract with a targeted retention incentive.
3254-YRILK,Month-to-month,Fiber optic,19,88.2,1775.8,0.655,High,Offer a long-term contract with a targeted retention incentive.
2506-CLAKW,Month-to-month,Fiber optic,6,98.15,567.45,0.655,High,Offer a long-term contract with a targeted retention incentive.
5858-EAFCZ,Month-to-month,DSL,1,44.45,44.45,0.655,High,Offer a long-term contract with a targeted retention incentive.
3292-PBZEJ,Month-to-month,Fiber optic,11,111.4,1183.05,0.655,High,Offer a long-term contract with a targeted retention incentive.
2480-JZOSN,Month-to-month,No,1,20.65,20.65,0.6505096788690058,High,Offer a long-term contract with a targeted retention incentive.
5999-LCXAO,Month-to-month,DSL,1,29.9,29.9,0.65,High,Offer a long-term contract with a targeted retention incentive.
1608-GMEWB,Month-to-month,Fiber optic,45,93.9,4200.25,0.65,High,Offer a long-term contract with a targeted retention incentive.
0011-IGKFF,Month-to-month,Fiber optic,13,98.0,1237.85,0.65,High,Offer a long-term contract with a targeted retention incentive.
2862-PFNIK,Month-to-month,DSL,1,24.7,24.7,0.65,High,Offer a long-term contract with a targeted retention incentive.
4951-UKAAQ,Month-to-month,Fiber optic,4,88.95,355.2,0.65,High,Offer a long-term contract with a targeted retention incentive.
9741-YLNTD,Month-to-month,Fiber optic,6,87.95,522.35,0.65,High,Offer a long-term contract with a targeted retention incentive.
9693-XMUOB,Month-to-month,DSL,59,50.25,2997.45,0.65,High,Offer a long-term contract with a targeted retention incentive.
8481-YYXWG,Month-to-month,Fiber optic,5,89.35,461.7,0.65,High,Offer a long-term contract with a targeted retention incentive.
0168-XZKBB,Month-to-month,Fiber optic,19,86.85,1564.4,0.65,High,Offer a long-term contract with a targeted retention incentive.
6212-ATMLK,Month-to-month,Fiber optic,50,95.7,4729.75,0.65,High,Offer a long-term contract with a targeted retention incentive.
4659-NZRUF,Month-to-month,Fiber optic,19,95.15,1789.25,0.65,High,Offer a long-term contract with a targeted retention incentive.
7748-UMTRK,Month-to-month,Fiber optic,30,101.3,2974.5,0.65,High,Offer a long-term contract with a targeted retention incentive.
7079-QRCBC,Month-to-month,Fiber optic,24,98.75,2407.3,0.65,High,Offer a long-term contract with a targeted retention incentive.
9334-GWGOW,Month-to-month,Fiber optic,7,74.85,485.25,0.65,High,Offer a long-term contract with a targeted retention incentive.
2371-JQHZZ,Month-to-month,Fiber optic,24,93.0,2248.05,0.65,High,Offer a long-term contract with a targeted retention incentive.
3716-UVSPD,Month-to-month,DSL,1,49.3,49.3,0.65,High,Offer a long-term contract with a targeted retention incentive.
4423-YLHDV,Month-to-month,Fiber optic,21,104.4,2200.25,0.65,High,Offer a long-term contract with a targeted retention incentive.
5399-ZIMKF,Month-to-month,Fiber optic,5,74.65,383.65,0.65,High,Offer a long-term contract with a targeted retention incentive.
0426-TIRNE,Month-to-month,No,1,20.9,20.9,0.6456887323897278,High,Offer a long-term contract with a targeted retention incentive.
3070-DVEYC,Month-to-month,Fiber optic,7,73.75,545.15,0.645,High,Offer a long-term contract with a targeted retention incentive.
5229-PRWKT,Month-to-month,Fiber optic,8,86.55,649.65,0.645,High,Offer a long-term contract with a targeted retention incentive.
8266-VBFQL,Month-to-month,Fiber optic,4,90.4,356.65,0.645,High,Offer a long-term contract with a targeted retention incentive.
6432-TWQLB,Month-to-month,Fiber optic,5,85.4,401.1,0.645,High,Offer a long-term contract with a targeted retention incentive.
7156-MHUGY,Month-to-month,Fiber optic,13,90.5,1201.15,0.645,High,Offer a long-term contract with a targeted retention incentive.
7235-NXZCP,Month-to-month,Fiber optic,2,74.85,156.4,0.645,High,Offer a long-term contract with a targeted retention incentive.
1122-JWTJW,Month-to-month,Fiber optic,1,70.65,70.65,0.645,High,Offer a long-term contract with a targeted retention incentive.
0329-GTIAJ,Month-to-month,Fiber optic,3,97.9,315.3,0.645,High,Offer a long-term contract with a targeted retention incentive.
2495-INZWQ,Month-to-month,DSL,4,44.55,174.3,0.645,High,Offer a long-term contract with a targeted retention incentive.
3932-IJWDZ,Month-to-month,Fiber optic,45,103.65,4747.85,0.645,High,Offer a long-term contract with a targeted retention incentive.
0916-QOFDP,Month-to-month,Fiber optic,14,95.8,1346.3,0.645,High,Offer a long-term contract with a targeted retention incentive.
7969-AULMZ,Month-to-month,Fiber optic,21,97.35,2119.5,0.645,High,Offer a long-term contract with a targeted retention incentive.
0396-YCHWO,Month-to-month,Fiber optic,36,95.4,3474.2,0.645,High,Offer a long-term contract with a targeted retention incentive.
5569-KGJHX,Month-to-month,Fiber optic,9,85.35,754.65,0.645,High,Offer a long-term contract with a targeted retention incentive.
3393-FMZPV,Month-to-month,Fiber optic,25,100.25,2387.75,0.645,High,Offer a long-term contract with a targeted retention incentive.
5380-WJKOV,Month-to-month,Fiber optic,34,106.35,3549.25,0.645,High,Offer a long-term contract with a targeted retention incentive.
9420-LOJKX,Month-to-month,Fiber optic,15,99.1,1426.4,0.645,High,Offer a long-term contract with a targeted retention incentive.
5729-KLZAR,Month-to-month,Fiber optic,4,80.85,302.75,0.645,High,Offer a long-term contract with a targeted retention incentive.
7434-SHXLS,Month-to-month,No,1,20.9,20.9,0.6433457143110792,High,Offer a long-term contract with a targeted retention incentive.
7563-BIUPC,Month-to-month,Fiber optic,5,80.6,415.55,0.64,High,Offer a long-term contract with a targeted retention incentive.
5077-DXTCG,Month-to-month,DSL,1,45.3,45.3,0.64,High,Offer a long-term contract with a targeted retention incentive.
2359-KMGLI,Month-to-month,Fiber optic,24,80.25,1861.5,0.64,High,Offer a long-term contract with a targeted retention incentive.
4818-QIUFN,Month-to-month,Fiber optic,20,79.15,1520.9,0.64,High,Offer a long-term contract with a targeted retention incentive.
4572-DVCGN,Month-to-month,Fiber optic,10,80.25,846.0,0.64,High,Offer a long-term contract with a targeted retention incentive.
9061-TIHDA,Month-to-month,Fiber optic,13,95.25,1233.65,0.64,High,Offer a long-term contract with a targeted retention incentive.
6833-JMZYP,Month-to-month,Fiber optic,15,94.0,1505.45,0.64,High,Offer a long-term contract with a targeted retention incentive.
0674-EYYZV,Month-to-month,DSL,1,54.65,54.65,0.64,High,Offer a long-term contract with a targeted retention incentive.
9809-IMGCQ,Month-to-month,Fiber optic,22,96.7,2082.95,0.64,High,Offer a long-term contract with a targeted retention incentive.
1597-LHYNC,Month-to-month,Fiber optic,26,95.0,2497.2,0.64,High,Offer a long-term contract with a targeted retention incentive.
7270-BDIOA,Month-to-month,Fiber optic,22,90.0,1993.8,0.64,High,Offer a long-term contract with a targeted retention incentive.
4140-MUHUG,Month-to-month,Fiber optic,3,86.85,220.95,0.64,High,Offer a long-term contract with a targeted retention incentive.
2277-VWCNI,Month-to-month,DSL,4,48.75,179.85,0.64,High,Offer a long-term contract with a targeted retention incentive.
0082-OQIQY,Month-to-month,Fiber optic,29,94.2,2607.6,0.64,High,Offer a long-term contract with a targeted retention incentive.
8642-GVWRF,Month-to-month,Fiber optic,2,79.7,165.0,0.64,High,Offer a long-term contract with a targeted retention incentive.
0135-NMXAP,Month-to-month,Fiber optic,12,89.75,1052.4,0.64,High,Offer a long-term contract with a targeted retention incentive.
5673-FSSMF,Month-to-month,DSL,1,60.15,60.15,0.64,High,Offer a long-term contract with a targeted retention incentive.
1905-OEILC,Month-to-month,No,1,19.5,19.5,0.6365816054976906,High,Offer a long-term contract with a targeted retention incentive.
8844-TONUD,Month-to-month,Fiber optic,13,96.65,1162.85,0.635,High,Offer a long-term contract with a targeted retention incentive.
9846-GKXAS,Month-to-month,Fiber optic,9,90.8,809.75,0.635,High,Offer a long-term contract with a targeted retention incentive.
3671-SHRSP,Month-to-month,Fiber optic,4,80.6,319.15,0.635,High,Offer a long-term contract with a targeted retention incentive.
2990-HWIML,Month-to-month,Fiber optic,6,89.5,573.3,0.635,High,Offer a long-term contract with a targeted retention incentive.
5226-NOZFC,Month-to-month,Fiber optic,26,85.75,2146.5,0.635,High,Offer a long-term contract with a targeted retention incentive.
7783-YKGDV,Month-to-month,Fiber optic,12,99.7,1238.45,0.635,High,Offer a long-term contract with a targeted retention incentive.
2985-FMWYF,Month-to-month,Fiber optic,23,93.5,2341.55,0.635,High,Offer a long-term contract with a targeted retention incentive.
8132-YPVBX,Month-to-month,Fiber optic,6,85.95,514.6,0.635,High,Offer a long-term contract with a targeted retention incentive.
7218-HKQFK,Month-to-month,Fiber optic,2,94.2,167.5,0.635,High,Offer a long-term contract with a targeted retention incentive.
4817-VYYWS,Month-to-month,Fiber optic,30,100.2,2983.8,0.635,High,Offer a long-term contract with a targeted retention incentive.
4559-UWIHT,Month-to-month,Fiber optic,14,82.65,1185.0,0.635,High,Offer a long-term contract with a targeted retention incentive.
3753-TSEMP,Month-to-month,Fiber optic,15,88.15,1390.6,0.635,High,Offer a long-term contract with a targeted retention incentive.
1918-ZBFQJ,Month-to-month,Fiber optic,13,79.25,1111.65,0.635,High,Offer a long-term contract with a targeted retention incentive.
9874-QLCLH,Month-to-month,Fiber optic,17,104.2,1743.5,0.635,High,Offer a long-term contract with a targeted retention incentive.
1013-QCWAM,Month-to-month,Fiber optic,66,100.8,6690.75,0.635,High,Offer a long-term contract with a targeted retention incentive.
8065-YKXKD,Month-to-month,Fiber optic,10,74.75,799.65,0.635,High,Offer a long-term contract with a targeted retention incentive.
7363-QTBIW,Month-to-month,Fiber optic,9,79.75,769.1,0.635,High,Offer a long-term contract with a targeted retention incentive.
1016-DJTSV,Month-to-month,Fiber optic,8,69.7,572.85,0.635,High,Offer a long-term contract with a targeted retention incentive.
1522-VVDMG,Month-to-month,Fiber optic,7,89.75,608.8,0.63,High,Offer a long-term contract with a targeted retention incentive.
4062-HBMOS,Month-to-month,Fiber optic,52,103.05,5364.8,0.63,High,Offer a long-term contract with a targeted retention incentive.
5666-CYCYZ,Month-to-month,Fiber optic,24,89.55,2259.35,0.63,High,Offer a long-term contract with a targeted retention incentive.
6818-DJXAA,Month-to-month,Fiber optic,10,91.1,964.35,0.63,High,Offer a long-term contract with a targeted retention incentive.
3247-ZVOUO,Month-to-month,Fiber optic,10,85.55,851.75,0.63,High,Offer a long-term contract with a targeted retention incentive.
0812-WUPTB,Month-to-month,Fiber optic,1,70.85,70.85,0.63,High,Offer a long-term contract with a targeted retention incentive.
5896-NPFWW,Month-to-month,DSL,3,50.15,168.15,0.63,High,Offer a long-term contract with a targeted retention incentive.
3440-JPSCL,Month-to-month,Fiber optic,6,99.95,547.65,0.63,High,Offer a long-term contract with a targeted retention incentive.
9625-QSTYE,Month-to-month,Fiber optic,13,81.15,952.3,0.63,High,Offer a long-term contract with a targeted retention incentive.
0491-KAPQG,Month-to-month,Fiber optic,21,73.7,1558.7,0.63,High,Offer a long-term contract with a targeted retention incentive.
0378-TOVMS,Month-to-month,Fiber optic,3,85.8,272.2,0.63,High,Offer a long-term contract with a targeted retention incentive.
9214-EKVXR,Month-to-month,DSL,1,44.0,44.0,0.63,High,Offer a long-term contract with a targeted retention incentive.
0654-HMSHN,Month-to-month,Fiber optic,21,104.4,2157.95,0.63,High,Offer a long-term contract with a targeted retention incentive.
7460-ITWWP,Month-to-month,Fiber optic,45,86.1,3861.45,0.63,High,Offer a long-term contract with a targeted retention incentive.
9689-PTNPG,Month-to-month,Fiber optic,2,80.25,144.55,0.63,High,Offer a long-term contract with a targeted retention incentive.
4482-EWFMI,Month-to-month,Fiber optic,2,69.7,135.2,0.63,High,Offer a long-term contract with a targeted retention incentive.
9314-IJWSQ,Month-to-month,Fiber optic,14,84.8,1203.9,0.63,High,Offer a long-term contract with a targeted retention incentive.
9436-ZBZCT,Month-to-month,Fiber optic,14,89.95,1178.4,0.63,High,Offer a long-term contract with a targeted retention incentive.
3669-OYSJI,Month-to-month,DSL,1,46.2,46.2,0.625,High,Offer a long-term contract with a targeted retention incentive.
3191-CSNMG,Month-to-month,Fiber optic,3,80.7,239.45,0.625,High,Offer a long-term contract with a targeted retention incentive.
1508-DFXCU,Month-to-month,Fiber optic,12,81.45,912.0,0.625,High,Offer a long-term contract with a targeted retention incentive.
1379-FRVEB,Month-to-month,Fiber optic,15,91.0,1430.05,0.625,High,Offer a long-term contract with a targeted retention incentive.
4450-DLLMH,Month-to-month,Fiber optic,2,71.3,157.75,0.625,High,Offer a long-term contract with a targeted retention incentive.
0247-SLUJI,Month-to-month,No,1,19.7,19.7,0.625,High,Offer a long-term contract with a targeted retention incentive.
7354-OIJLX,Month-to-month,Fiber optic,9,75.85,724.65,0.625,High,Offer a long-term contract with a targeted retention incentive.
0925-VYDLG,Month-to-month,Fiber optic,3,75.25,242.0,0.625,High,Offer a long-term contract with a targeted retention incentive.
8868-WOZGU,Month-to-month,Fiber optic,28,105.7,2979.5,0.625,High,Offer a long-term contract with a targeted retention incentive.
9912-GVSEQ,Month-to-month,Fiber optic,26,93.85,2381.55,0.625,High,Offer a long-term contract with a targeted retention incentive.
7831-QGOXH,Month-to-month,Fiber optic,18,85.2,1553.9,0.625,High,Offer a long-term contract with a targeted retention incentive.
4749-OJKQU,Month-to-month,Fiber optic,4,75.65,302.35,0.625,High,Offer a long-term contract with a targeted retention incentive.
1845-ZLLIG,Month-to-month,DSL,1,50.15,50.15,0.625,High,Offer a long-term contract with a targeted retention incentive.
7517-LDMPS,Month-to-month,Fiber optic,12,84.6,1017.35,0.625,High,Offer a long-term contract with a targeted retention incentive.
8854-CCVSQ,Month-to-month,Fiber optic,18,80.65,1451.9,0.625,High,Offer a long-term contract with a targeted retention incentive.
7928-VJYAB,Month-to-month,Fiber optic,11,90.6,1020.2,0.625,High,Offer a long-term contract with a targeted retention incentive.
4514-GFCFI,Month-to-month,Fiber optic,16,84.75,1350.15,0.625,High,Offer a long-term contract with a targeted retention incentive.
3750-CKVKH,Month-to-month,Fiber optic,2,67.75,116.65,0.6244623733199166,High,Offer a long-term contract with a targeted retention incentive.
4439-JMPMT,Month-to-month,Fiber optic,5,85.75,470.95,0.62,High,Offer a long-term contract with a targeted retention incentive.
3629-ZNKXA,Month-to-month,Fiber optic,17,101.8,1752.45,0.62,High,Offer a long-term contract with a targeted retention incentive.
5940-NFXKV,Month-to-month,Fiber optic,19,83.65,1465.75,0.62,High,Offer a long-term contract with a targeted retention incentive.
6771-XWBDM,Month-to-month,Fiber optic,57,104.5,5921.35,0.62,High,Offer a long-term contract with a targeted retention incentive.
5293-WXJAK,Month-to-month,Fiber optic,11,104.05,1133.65,0.62,High,Offer a long-term contract with a targeted retention incentive.
7181-OQCUT,Month-to-month,Fiber optic,21,103.85,2215.0,0.62,High,Offer a long-term contract with a targeted retention incentive.
2325-NBPZG,Month-to-month,Fiber optic,3,74.55,233.65,0.62,High,Offer a long-term contract with a targeted retention incentive.
6650-VJONK,Month-to-month,DSL,1,43.85,43.85,0.62,High,Offer a long-term contract with a targeted retention incentive.
5204-QZXPU,Month-to-month,DSL,19,39.65,733.35,0.62,High,Offer a long-term contract with a targeted retention incentive.
2472-OVKUP,Month-to-month,Fiber optic,6,91.0,531.0,0.62,High,Offer a long-term contract with a targeted retention incentive.
3640-PHQXK,Month-to-month,Fiber optic,31,89.9,2806.9,0.62,High,Offer a long-term contract with a targeted retention incentive.
7056-IMHCC,Month-to-month,Fiber optic,53,101.9,5549.4,0.62,High,Offer a long-term contract with a targeted retention incentive.
8785-CJSHH,Month-to-month,Fiber optic,60,99.8,5985.75,0.62,High,Offer a long-term contract with a targeted retention incentive.
2187-PKZAY,Month-to-month,Fiber optic,12,79.95,1043.4,0.62,High,Offer a long-term contract with a targeted retention incentive.
1602-IJQQE,Month-to-month,Fiber optic,4,75.35,338.1,0.62,High,Offer a long-term contract with a targeted retention incentive.
7599-FKVXZ,Month-to-month,Fiber optic,42,106.15,4512.7,0.62,High,Offer a long-term contract with a targeted retention incentive.
6907-FLBER,Month-to-month,DSL,1,54.3,54.3,0.62,High,Offer a long-term contract with a targeted retention incentive.
8519-IMDHU,Month-to-month,Fiber optic,15,85.6,1345.55,0.62,High,Offer a long-term contract with a targeted retention incentive.
6127-ISGTU,Month-to-month,Fiber optic,16,84.95,1378.25,0.62,High,Offer a long-term contract with a targeted retention incentive.
2025-JKFWI,Month-to-month,Fiber optic,13,99.0,1301.7,0.615,High,Offer a long-term contract with a targeted retention incentive.
8290-YWKHZ,Month-to-month,Fiber optic,32,93.2,2931.0,0.615,High,Offer a long-term contract with a targeted retention incentive.
6221-AVQYL,Month-to-month,Fiber optic,2,73.25,131.05,0.615,High,Offer a long-term contract with a targeted retention incentive.
1981-INRFU,Month-to-month,Fiber optic,2,79.75,164.5,0.615,High,Offer a long-term contract with a targeted retention incentive.
1564-NTYXF,Month-to-month,Fiber optic,13,82.0,1127.2,0.615,High,Offer a long-term contract with a targeted retention incentive.
5502-RLUYV,Month-to-month,Fiber optic,69,103.95,7446.9,0.615,High,Offer a long-term contract with a targeted retention incentive.
3914-FDRHP,Month-to-month,Fiber optic,9,86.25,770.5,0.615,High,Offer a long-term contract with a targeted retention incentive.
9547-ITEFG,Month-to-month,Fiber optic,9,102.6,897.75,0.615,High,Offer a long-term contract with a targeted retention incentive.
7145-FEJWU,Month-to-month,Fiber optic,12,105.3,1275.65,0.615,High,Offer a long-term contract with a targeted retention incentive.
9799-CAYJJ,Month-to-month,Fiber optic,2,69.3,153.8,0.615,High,Offer a long-term contract with a targeted retention incentive.
7586-ZATGZ,Month-to-month,Fiber optic,40,84.9,3369.05,0.615,High,Offer a long-term contract with a targeted retention incentive.
8485-GJCDN,Month-to-month,Fiber optic,5,69.05,318.5,0.615,High,Offer a long-term contract with a targeted retention incentive.
4521-YEEHE,Month-to-month,Fiber optic,18,88.85,1594.75,0.615,High,Offer a long-term contract with a targeted retention incentive.
5669-SRAIP,Month-to-month,DSL,5,39.5,210.75,0.615,High,Offer a long-term contract with a targeted retention incentive.
3005-TYFRD,Month-to-month,Fiber optic,55,103.65,5676.65,0.615,High,Offer a long-term contract with a targeted retention incentive.
9787-XVQIU,Month-to-month,Fiber optic,1,75.3,75.3,0.615,High,Offer a long-term contract with a targeted retention incentive.
3427-GGZZI,Month-to-month,Fiber optic,19,89.1,1620.8,0.615,High,Offer a long-term contract with a targeted retention incentive.
6048-QBXKL,Month-to-month,DSL,2,56.55,118.25,0.615,High,Offer a long-term contract with a targeted retention incentive.
1428-GTBJJ,Month-to-month,Fiber optic,11,74.55,824.75,0.615,High,Offer a long-term contract with a targeted retention incentive.
9611-CTWIH,Month-to-month,Fiber optic,3,89.45,240.45,0.615,High,Offer a long-term contract with a targeted retention incentive.
5923-GXUOC,Month-to-month,Fiber optic,10,104.4,1081.45,0.615,High,Offer a long-term contract with a targeted retention incentive.
9601-BRXPO,Month-to-month,Fiber optic,25,104.95,2566.5,0.615,High,Offer a long-term contract with a targeted retention incentive.
9894-EZEWG,Month-to-month,Fiber optic,1,74.3,74.3,0.615,High,Offer a long-term contract with a targeted retention incentive.
4432-ADRLB,Month-to-month,DSL,2,44.65,74.9,0.615,High,Offer a long-term contract with a targeted retention incentive.
8903-WMRNW,Month-to-month,Fiber optic,15,101.75,1669.4,0.615,High,Offer a long-term contract with a targeted retention incentive.
5440-VHLUL,One year,Fiber optic,69,105.2,7386.05,0.615,High,Prioritize service-quality review and offer a retention incentive.
2657-VPXTA,Month-to-month,Fiber optic,10,88.85,929.45,0.615,High,Offer a long-term contract with a targeted retention incentive.
7044-YAACC,Month-to-month,Fiber optic,4,70.2,280.35,0.615,High,Offer a long-term contract with a targeted retention incentive.
6376-GAHQE,Month-to-month,Fiber optic,4,77.85,299.2,0.615,High,Offer a long-term contract with a targeted retention incentive.
9685-WKZGT,Month-to-month,Fiber optic,14,74.95,1036.75,0.61,High,Offer a long-term contract with a targeted retention incentive.
0727-IWKVK,Month-to-month,Fiber optic,9,79.9,741.7,0.61,High,Offer a long-term contract with a targeted retention incentive.
